foyer,nb_infectes_max,temps_nb_infecte_max,pente_infectes_max,temps_pente_max,nb_total_infectes,R_0
60.0,217.79526182974456,750.0,0.522047591734605,674.0,1761.7966442897764,1.0384871190156924
61.0,217.79526182974456,750.0,0.522047591734605,674.0,1761.7966442897764,1.0384871190156924
62.0,217.79526182974456,750.0,0.522047591734605,674.0,1761.7966442897764,1.0384871190156924
63.0,217.79526182974456,750.0,0.522047591734605,674.0,1761.7966442897764,1.0384871190156924
64.0,217.79526182974456,750.0,0.522047591734605,674.0,1761.7966442897764,1.0384871190156924
65.0,310.2910215129581,750.0,0.7598174553629917,629.0,2450.2172689645677,1.0442514074920468
66.0,310.2910215129581,750.0,0.7598174553629917,629.0,2450.2172689645677,1.0442514074920468
67.0,310.2910215129581,750.0,0.7598174553629917,629.0,2450.2172689645677,1.0442514074920468
68.0,310.2910215129581,750.0,0.7598174553629917,629.0,2450.2172689645677,1.0442514074920468
69.0,310.2910215129581,750.0,0.7598174553629917,629.0,2450.2172689645677,1.0442514074920468
70.0,390.00286169164093,750.0,0.9850771329263353,600.0,3099.245131832564,1.0486325202713649
71.0,390.00286169164093,750.0,0.9850771329263353,600.0,3099.245131832564,1.0486325202713649
72.0,390.00286169164093,750.0,0.9850771329263353,600.0,3099.245131832564,1.0486325202713649
73.0,390.00286169164093,750.0,0.9850771329263353,600.0,3099.245131832564,1.0486325202713649
74.0,390.00286169164093,750.0,0.9850771329263353,600.0,3099.245131832564,1.0486325202713649
75.0,8063.521851545369,122.0,203.36517104966242,97.0,19460.876187648133,1.1686992485477128
76.0,8063.521851545369,122.0,203.36517104966242,97.0,19460.876187648133,1.1686992485477128
77.0,8063.521851545369,122.0,203.36517104966242,97.0,19460.876187648133,1.1686992485477128
78.0,8063.521851545369,122.0,203.36517104966242,97.0,19460.876187648133,1.1686992485477128
79.0,8063.521851545369,122.0,203.36517104966242,97.0,19460.876187648133,1.1686992485477128
80.0,8151.869605878335,120.0,209.47669723829222,96.0,19469.406068515007,1.1626036962811002
81.0,8151.869605878335,120.0,209.47669723829222,96.0,19469.406068515007,1.1626036962811002
82.0,8151.869605878335,120.0,209.47669723829222,96.0,19469.406068515007,1.1626036962811002
83.0,8151.869605878335,120.0,209.47669723829222,96.0,19469.406068515007,1.1626036962811002
84.0,8151.869605878335,120.0,209.47669723829222,96.0,19469.406068515007,1.1626036962811002
85.0,8229.68211437128,119.0,214.64785838010266,95.0,19477.91175337898,1.1580808297443042
86.0,8229.68211437128,119.0,214.64785838010266,95.0,19477.91175337898,1.1580808297443042
87.0,8229.68211437128,119.0,214.64785838010266,95.0,19477.91175337898,1.1580808297443042
88.0,8229.68211437128,119.0,214.64785838010266,95.0,19477.91175337898,1.1580808297443042
89.0,8229.68211437128,119.0,214.64785838010266,95.0,19477.91175337898,1.1580808297443042
90.0,4.058191044243557,3.0,0.037331201811793946,1.0,8.995602370694641,0.46248672321538353
91.0,4.058191044243557,3.0,0.037331201811793946,1.0,8.995602370694641,0.46248672321538353
92.0,4.058191044243557,3.0,0.037331201811793946,1.0,8.995602370694641,0.46248672321538353
93.0,4.058191044243557,3.0,0.037331201811793946,1.0,8.995602370694641,0.46248672321538353
94.0,4.058191044243557,3.0,0.037331201811793946,1.0,8.995602370694641,0.46248672321538353
95.0,4.058268544803309,3.0,0.037331201811793946,1.0,9.011111246267113,0.46543817882958183
96.0,4.058268544803309,3.0,0.037331201811793946,1.0,9.011111246267113,0.46543817882958183
97.0,4.058268544803309,3.0,0.037331201811793946,1.0,9.011111246267113,0.46543817882958183
98.0,4.058268544803309,3.0,0.037331201811793946,1.0,9.011111246267113,0.46543817882958183
99.0,4.058268544803309,3.0,0.037331201811793946,1.0,9.011111246267113,0.46543817882958183
100.0,4.058329955784058,3.0,0.03733120181179306,1.0,9.02238003093412,0.4675898332291837
101.0,4.058329955784058,3.0,0.03733120181179306,1.0,9.02238003093412,0.4675898332291837
102.0,4.058329955784058,3.0,0.03733120181179306,1.0,9.02238003093412,0.4675898332291837
103.0,4.058329955784058,3.0,0.03733120181179306,1.0,9.02238003093412,0.4675898332291837
104.0,4.058329955784058,3.0,0.03733120181179306,1.0,9.02238003093412,0.4675898332291837
105.0,4.220848025144189,5.0,0.07998934239229971,1.0,12.016483311969104,0.643954705581798
106.0,4.220848025144189,5.0,0.07998934239229971,1.0,12.016483311969104,0.643954705581798
107.0,4.220848025144189,5.0,0.07998934239229971,1.0,12.016483311969104,0.643954705581798
108.0,4.220848025144189,5.0,0.07998934239229971,1.0,12.016483311969104,0.643954705581798
109.0,4.220848025144189,5.0,0.07998934239229971,1.0,12.016483311969104,0.643954705581798
110.0,4.222150246584996,5.0,0.0799893423923006,1.0,12.156176698033809,0.6513893977953378
111.0,4.222150246584996,5.0,0.0799893423923006,1.0,12.156176698033809,0.6513893977953378
112.0,4.222150246584996,5.0,0.0799893423923006,1.0,12.156176698033809,0.6513893977953378
113.0,4.222150246584996,5.0,0.0799893423923006,1.0,12.156176698033809,0.6513893977953378
114.0,4.222150246584996,5.0,0.0799893423923006,1.0,12.156176698033809,0.6513893977953378
115.0,4.223163801309222,5.0,0.0799893423923006,1.0,12.259426692868498,0.6566829587472718
116.0,4.223163801309222,5.0,0.0799893423923006,1.0,12.259426692868498,0.6566829587472718
117.0,4.223163801309222,5.0,0.0799893423923006,1.0,12.259426692868498,0.6566829587472718
118.0,4.223163801309222,5.0,0.0799893423923006,1.0,12.259426692868498,0.6566829587472718
119.0,4.223163801309222,5.0,0.0799893423923006,1.0,12.259426692868498,0.6566829587472718
120.0,686.1174730518318,239.0,6.748209959108408,186.0,8991.20060970728,1.1747048408361818
121.0,686.1174730518318,239.0,6.748209959108408,186.0,8991.20060970728,1.1747048408361818
122.0,686.1174730518318,239.0,6.748209959108408,186.0,8991.20060970728,1.1747048408361818
123.0,686.1174730518318,239.0,6.748209959108408,186.0,8991.20060970728,1.1747048408361818
124.0,686.1174730518318,239.0,6.748209959108408,186.0,8991.20060970728,1.1747048408361818
125.0,756.3776403265854,229.0,7.9117039669283145,179.0,9350.091063393118,1.1831613273667687
126.0,756.3776403265854,229.0,7.9117039669283145,179.0,9350.091063393118,1.1831613273667687
127.0,756.3776403265854,229.0,7.9117039669283145,179.0,9350.091063393118,1.1831613273667687
128.0,756.3776403265854,229.0,7.9117039669283145,179.0,9350.091063393118,1.1831613273667687
129.0,756.3776403265854,229.0,7.9117039669283145,179.0,9350.091063393118,1.1831613273667687
130.0,810.9528543525464,222.0,8.844192219258161,174.0,9630.055849494269,1.1887751898206396
131.0,810.9528543525464,222.0,8.844192219258161,174.0,9630.055849494269,1.1887751898206396
132.0,810.9528543525464,222.0,8.844192219258161,174.0,9630.055849494269,1.1887751898206396
133.0,810.9528543525464,222.0,8.844192219258161,174.0,9630.055849494269,1.1887751898206396
134.0,810.9528543525464,222.0,8.844192219258161,174.0,9630.055849494269,1.1887751898206396
135.0,4.0,0.0,0.0,0.0,7.029042064689706,0.025744156895014858
136.0,4.0,0.0,0.0,0.0,7.029042064689706,0.025744156895014858
137.0,4.0,0.0,0.0,0.0,7.029042064689706,0.025744156895014858
138.0,4.0,0.0,0.0,0.0,7.029042064689706,0.025744156895014858
139.0,4.0,0.0,0.0,0.0,7.029042064689706,0.025744156895014858
140.0,4.0,0.0,0.0,0.0,7.03337116361614,0.029676269445157222
141.0,4.0,0.0,0.0,0.0,7.03337116361614,0.029676269445157222
142.0,4.0,0.0,0.0,0.0,7.03337116361614,0.029676269445157222
143.0,4.0,0.0,0.0,0.0,7.03337116361614,0.029676269445157222
144.0,4.0,0.0,0.0,0.0,7.03337116361614,0.029676269445157222
145.0,4.0,0.0,0.0,0.0,7.036457044964852,0.032248564436498484
146.0,4.0,0.0,0.0,0.0,7.036457044964852,0.032248564436498484
147.0,4.0,0.0,0.0,0.0,7.036457044964852,0.032248564436498484
148.0,4.0,0.0,0.0,0.0,7.036457044964852,0.032248564436498484
149.0,4.0,0.0,0.0,0.0,7.036457044964852,0.032248564436498484
150.0,4.0,0.0,0.0,0.0,8.015315481380966,0.22137261410767428
151.0,4.0,0.0,0.0,0.0,8.015315481380966,0.22137261410767428
152.0,4.0,0.0,0.0,0.0,8.015315481380966,0.22137261410767428
153.0,4.0,0.0,0.0,0.0,8.015315481380966,0.22137261410767428
154.0,4.0,0.0,0.0,0.0,8.015315481380966,0.22137261410767428
155.0,4.0,0.0,0.0,0.0,8.043540439772901,0.2303255232690704
156.0,4.0,0.0,0.0,0.0,8.043540439772901,0.2303255232690704
157.0,4.0,0.0,0.0,0.0,8.043540439772901,0.2303255232690704
158.0,4.0,0.0,0.0,0.0,8.043540439772901,0.2303255232690704
159.0,4.0,0.0,0.0,0.0,8.043540439772901,0.2303255232690704
160.0,4.0,0.0,0.0,0.0,8.06376037911892,0.23622884763075525
161.0,4.0,0.0,0.0,0.0,8.06376037911892,0.23622884763075525
162.0,4.0,0.0,0.0,0.0,8.06376037911892,0.23622884763075525
163.0,4.0,0.0,0.0,0.0,8.06376037911892,0.23622884763075525
164.0,4.0,0.0,0.0,0.0,8.06376037911892,0.23622884763075525
165.0,4.186422002124561,4.0,0.07994671196150005,1.0,26.809738894698345,0.8009969140557064
166.0,4.186422002124561,4.0,0.07994671196150005,1.0,26.809738894698345,0.8009969140557064
167.0,4.186422002124561,4.0,0.07994671196150005,1.0,26.809738894698345,0.8009969140557064
168.0,4.186422002124561,4.0,0.07994671196150005,1.0,26.809738894698345,0.8009969140557064
169.0,4.186422002124561,4.0,0.07994671196150005,1.0,26.809738894698345,0.8009969140557064
170.0,4.190196982876279,4.0,0.07994671196149916,1.0,28.474128549517918,0.8151703714625338
171.0,4.190196982876279,4.0,0.07994671196149916,1.0,28.474128549517918,0.8151703714625338
172.0,4.190196982876279,4.0,0.07994671196149916,1.0,28.474128549517918,0.8151703714625338
173.0,4.190196982876279,4.0,0.07994671196149916,1.0,28.474128549517918,0.8151703714625338
174.0,4.190196982876279,4.0,0.07994671196149916,1.0,28.474128549517918,0.8151703714625338
175.0,4.194335192461093,5.0,0.07994671196149916,1.0,29.79089663551199,0.8249094361085056
176.0,4.194335192461093,5.0,0.07994671196149916,1.0,29.79089663551199,0.8249094361085056
177.0,4.194335192461093,5.0,0.07994671196149916,1.0,29.79089663551199,0.8249094361085056
178.0,4.194335192461093,5.0,0.07994671196149916,1.0,29.79089663551199,0.8249094361085056
179.0,4.194335192461093,5.0,0.07994671196149916,1.0,29.79089663551199,0.8249094361085056
180.0,56.43716024474351,750.0,0.9657125603799956,4.0,215.2381955619657,1.0132493267426421
181.0,56.43716024474351,750.0,0.9657125603799956,4.0,215.2381955619657,1.0132493267426421
182.0,56.43716024474351,750.0,0.9657125603799956,4.0,215.2381955619657,1.0132493267426421
183.0,56.43716024474351,750.0,0.9657125603799956,4.0,215.2381955619657,1.0132493267426421
184.0,56.43716024474351,750.0,0.9657125603799956,4.0,215.2381955619657,1.0132493267426421
185.0,66.70092830503624,750.0,0.9660204944440007,4.0,242.64599729544005,1.0149824217749268
186.0,66.70092830503624,750.0,0.9660204944440007,4.0,242.64599729544005,1.0149824217749268
187.0,66.70092830503624,750.0,0.9660204944440007,4.0,242.64599729544005,1.0149824217749268
188.0,66.70092830503624,750.0,0.9660204944440007,4.0,242.64599729544005,1.0149824217749268
189.0,66.70092830503624,750.0,0.9660204944440007,4.0,242.64599729544005,1.0149824217749268
190.0,76.21815179184492,750.0,0.9662537489268335,4.0,267.4656382272414,1.016368912515072
191.0,76.21815179184492,750.0,0.9662537489268335,4.0,267.4656382272414,1.016368912515072
192.0,76.21815179184492,750.0,0.9662537489268335,4.0,267.4656382272414,1.016368912515072
193.0,76.21815179184492,750.0,0.9662537489268335,4.0,267.4656382272414,1.016368912515072
194.0,76.21815179184492,750.0,0.9662537489268335,4.0,267.4656382272414,1.016368912515072
195.0,9688.931943317259,311.0,87.76150211997083,234.0,19588.982840420736,1.209550730556778
196.0,9688.931943317259,311.0,87.76150211997083,234.0,19588.982840420736,1.209550730556778
197.0,9688.931943317259,311.0,87.76150211997083,234.0,19588.982840420736,1.209550730556778
198.0,9688.931943317259,311.0,87.76150211997083,234.0,19588.982840420736,1.209550730556778
199.0,9688.931943317259,311.0,87.76150211997083,234.0,19588.982840420736,1.209550730556778
200.0,9770.953184716947,303.0,90.91124810242673,228.0,19566.927478806694,1.2149764321621337
201.0,9770.953184716947,303.0,90.91124810242673,228.0,19566.927478806694,1.2149764321621337
202.0,9770.953184716947,303.0,90.91124810242673,228.0,19566.927478806694,1.2149764321621337
203.0,9770.953184716947,303.0,90.91124810242673,228.0,19566.927478806694,1.2149764321621337
204.0,9770.953184716947,303.0,90.91124810242673,228.0,19566.927478806694,1.2149764321621337
205.0,9851.510960088044,297.0,93.84123439559698,223.0,19546.96500625807,1.219194994349856
206.0,9851.510960088044,297.0,93.84123439559698,223.0,19546.96500625807,1.219194994349856
207.0,9851.510960088044,297.0,93.84123439559698,223.0,19546.96500625807,1.219194994349856
208.0,9851.510960088044,297.0,93.84123439559698,223.0,19546.96500625807,1.219194994349856
209.0,9851.510960088044,297.0,93.84123439559698,223.0,19546.96500625807,1.219194994349856
210.0,15926.58268399532,91.0,549.3558101707167,66.0,20016.919207558447,1.109661958253436
211.0,15926.58268399532,91.0,549.3558101707167,66.0,20016.919207558447,1.109661958253436
212.0,15926.58268399532,91.0,549.3558101707167,66.0,20016.919207558447,1.109661958253436
213.0,15926.58268399532,91.0,549.3558101707167,66.0,20016.919207558447,1.109661958253436
214.0,15926.58268399532,91.0,549.3558101707167,66.0,20016.919207558447,1.109661958253436
215.0,15935.804423331572,90.0,559.9515539585391,65.0,20016.9087348096,1.1053389212464286
216.0,15935.804423331572,90.0,559.9515539585391,65.0,20016.9087348096,1.1053389212464286
217.0,15935.804423331572,90.0,559.9515539585391,65.0,20016.9087348096,1.1053389212464286
218.0,15935.804423331572,90.0,559.9515539585391,65.0,20016.9087348096,1.1053389212464286
219.0,15935.804423331572,90.0,559.9515539585391,65.0,20016.9087348096,1.1053389212464286
220.0,15947.881203671772,89.0,569.8858665773914,64.0,20016.899005906154,1.1021139759497542
221.0,15947.881203671772,89.0,569.8858665773914,64.0,20016.899005906154,1.1021139759497542
222.0,15947.881203671772,89.0,569.8858665773914,64.0,20016.899005906154,1.1021139759497542
223.0,15947.881203671772,89.0,569.8858665773914,64.0,20016.899005906154,1.1021139759497542
224.0,15947.881203671772,89.0,569.8858665773914,64.0,20016.899005906154,1.1021139759497542
225.0,10.994649128652974,15.0,0.8097919754298708,3.0,21.626616078028306,0.8649460955156971
226.0,10.994649128652974,15.0,0.8097919754298708,3.0,21.626616078028306,0.8649460955156971
227.0,10.994649128652974,15.0,0.8097919754298708,3.0,21.626616078028306,0.8649460955156971
228.0,10.994649128652974,15.0,0.8097919754298708,3.0,21.626616078028306,0.8649460955156971
229.0,10.994649128652974,15.0,0.8097919754298708,3.0,21.626616078028306,0.8649460955156971
230.0,11.00961015242019,15.0,0.8099542037156287,3.0,21.91439072522816,0.8669025904646943
231.0,11.00961015242019,15.0,0.8099542037156287,3.0,21.91439072522816,0.8669025904646943
232.0,11.00961015242019,15.0,0.8099542037156287,3.0,21.91439072522816,0.8669025904646943
233.0,11.00961015242019,15.0,0.8099542037156287,3.0,21.91439072522816,0.8669025904646943
234.0,11.00961015242019,15.0,0.8099542037156287,3.0,21.91439072522816,0.8669025904646943
235.0,11.020787466101327,15.0,0.8100803730552899,3.0,22.149971442129356,0.868480461020748
236.0,11.020787466101327,15.0,0.8100803730552899,3.0,22.149971442129356,0.868480461020748
237.0,11.020787466101327,15.0,0.8100803730552899,3.0,22.149971442129356,0.868480461020748
238.0,11.020787466101327,15.0,0.8100803730552899,3.0,22.149971442129356,0.868480461020748
239.0,11.020787466101327,15.0,0.8100803730552899,3.0,22.149971442129356,0.868480461020748
240.0,828.3527947659359,557.0,3.1596016275802867,417.0,8320.731534422706,1.075412465303322
241.0,828.3527947659359,557.0,3.1596016275802867,417.0,8320.731534422706,1.075412465303322
242.0,828.3527947659359,557.0,3.1596016275802867,417.0,8320.731534422706,1.075412465303322
243.0,828.3527947659359,557.0,3.1596016275802867,417.0,8320.731534422706,1.075412465303322
244.0,828.3527947659359,557.0,3.1596016275802867,417.0,8320.731534422706,1.075412465303322
245.0,941.8840749654491,523.0,3.9157406245892616,394.0,9157.607360688167,1.0824761148900905
246.0,941.8840749654491,523.0,3.9157406245892616,394.0,9157.607360688167,1.0824761148900905
247.0,941.8840749654491,523.0,3.9157406245892616,394.0,9157.607360688167,1.0824761148900905
248.0,941.8840749654491,523.0,3.9157406245892616,394.0,9157.607360688167,1.0824761148900905
249.0,941.8840749654491,523.0,3.9157406245892616,394.0,9157.607360688167,1.0824761148900905
250.0,1039.1279889460614,499.0,4.603216393623029,378.0,9760.712090584158,1.088032587034187
251.0,1039.1279889460614,499.0,4.603216393623029,378.0,9760.712090584158,1.088032587034187
252.0,1039.1279889460614,499.0,4.603216393623029,378.0,9760.712090584158,1.088032587034187
253.0,1039.1279889460614,499.0,4.603216393623029,378.0,9760.712090584158,1.088032587034187
254.0,1039.1279889460614,499.0,4.603216393623029,378.0,9760.712090584158,1.088032587034187
255.0,9532.00465198133,93.0,312.902028072529,73.0,19700.738997408873,1.0475734121314277
256.0,9532.00465198133,93.0,312.902028072529,73.0,19700.738997408873,1.0475734121314277
257.0,9532.00465198133,93.0,312.902028072529,73.0,19700.738997408873,1.0475734121314277
258.0,9532.00465198133,93.0,312.902028072529,73.0,19700.738997408873,1.0475734121314277
259.0,9532.00465198133,93.0,312.902028072529,73.0,19700.738997408873,1.0475734121314277
260.0,9624.113866698211,91.0,322.9500297943923,71.0,19695.156965493854,1.0400517738037693
261.0,9624.113866698211,91.0,322.9500297943923,71.0,19695.156965493854,1.0400517738037693
262.0,9624.113866698211,91.0,322.9500297943923,71.0,19695.156965493854,1.0400517738037693
263.0,9624.113866698211,91.0,322.9500297943923,71.0,19695.156965493854,1.0400517738037693
264.0,9624.113866698211,91.0,322.9500297943923,71.0,19695.156965493854,1.0400517738037693
265.0,9712.072657397128,89.0,332.309782162225,70.0,19690.713322474818,1.034374335242245
266.0,9712.072657397128,89.0,332.309782162225,70.0,19690.713322474818,1.034374335242245
267.0,9712.072657397128,89.0,332.309782162225,70.0,19690.713322474818,1.034374335242245
268.0,9712.072657397128,89.0,332.309782162225,70.0,19690.713322474818,1.034374335242245
269.0,9712.072657397128,89.0,332.309782162225,70.0,19690.713322474818,1.034374335242245
280.0,6.396102337998826,7.0,0.5573312018117926,1.0,13.273678456939164,0.45887659530695313
281.0,6.396102337998826,7.0,0.5573312018117926,1.0,13.273678456939164,0.45887659530695313
282.0,6.396102337998826,7.0,0.5573312018117926,1.0,13.273678456939164,0.45887659530695313
283.0,6.396102337998826,7.0,0.5573312018117926,1.0,13.273678456939164,0.45887659530695313
284.0,6.396102337998826,7.0,0.5573312018117926,1.0,13.273678456939164,0.45887659530695313
295.0,6.991364353342482,9.0,0.5999893423923002,1.0,21.02686103569914,0.7020458246646414
296.0,6.991364353342482,9.0,0.5999893423923002,1.0,21.02686103569914,0.7020458246646414
297.0,6.991364353342482,9.0,0.5999893423923002,1.0,21.02686103569914,0.7020458246646414
298.0,6.991364353342482,9.0,0.5999893423923002,1.0,21.02686103569914,0.7020458246646414
299.0,6.991364353342482,9.0,0.5999893423923002,1.0,21.02686103569914,0.7020458246646414
310.0,2137.740763149992,127.0,44.74384977885711,102.0,13848.619618898705,1.117785573035581
311.0,2137.740763149992,127.0,44.74384977885711,102.0,13848.619618898705,1.117785573035581
312.0,2137.740763149992,127.0,44.74384977885711,102.0,13848.619618898705,1.117785573035581
313.0,2137.740763149992,127.0,44.74384977885711,102.0,13848.619618898705,1.117785573035581
314.0,2137.740763149992,127.0,44.74384977885711,102.0,13848.619618898705,1.117785573035581
325.0,4.804399204516846,4.0,0.3439978684784597,1.0,10.519579741153672,
326.0,4.804399204516846,4.0,0.3439978684784597,1.0,10.519579741153672,
327.0,4.804399204516846,4.0,0.3439978684784597,1.0,10.519579741153672,
328.0,4.804399204516846,4.0,0.3439978684784597,1.0,10.519579741153672,
329.0,4.804399204516846,4.0,0.3439978684784597,1.0,10.519579741153672,
340.0,5.003133259219297,4.0,0.38665600905896635,1.0,12.830049420411935,
341.0,5.003133259219297,4.0,0.38665600905896635,1.0,12.830049420411935,
342.0,5.003133259219297,4.0,0.38665600905896635,1.0,12.830049420411935,
343.0,5.003133259219297,4.0,0.38665600905896635,1.0,12.830049420411935,
344.0,5.003133259219297,4.0,0.38665600905896635,1.0,12.830049420411935,
355.0,35.14633008840015,353.0,0.5999467119614996,1.0,2093.8892389476287,1.0461246436029605
356.0,35.14633008840015,353.0,0.5999467119614996,1.0,2093.8892389476287,1.0461246436029605
357.0,35.14633008840015,353.0,0.5999467119614996,1.0,2093.8892389476287,1.0461246436029605
358.0,35.14633008840015,353.0,0.5999467119614996,1.0,2093.8892389476287,1.0461246436029605
359.0,35.14633008840015,353.0,0.5999467119614996,1.0,2093.8892389476287,1.0461246436029605
